1722	19.4
1723	19.5
1724	16.3
1725	13.1
1726	14.1
1727	13.8
1728	14.6
1729	13.4
1730	13.5
1731	12.8
1732	13.1
1733	13.1
1734	13.1
1735	12.3
1736	13.8
1737	15.6
1738	17.9
1739	16.9
1740	17.4
1741	15.9
1742	17.9
1743	15.2
1744	12.6
1745	10.7
1746	10.4
1747	11.2
1748	12.1
1749	12.1
1750	12.5
1751	12.4
1752	13.9
1753	13.1
1754	12.2
1755	11.3
1756	12.7
1757	12.5
1758	13.1
1759	13.6
1760	13.2
1761	13.6
1762	12.1
1763	12.1
1764	12.5
1765	13.3
1766	13.5
1767	12.1
1768	12.0
1769	13.1
1770	14.4
1771	14.6
1772	15.4
1773	16.3
1774	15.7
1775	13.8
1776	14.9
1777	14.4
1778	13.9
1779	14.6
1780	14.7
1781	14.6
1782	14.7
1783	17.1
1784	18.3
1785	19.1
1786	19.8
1787	19.2
1788	20.2
1789	20.6
1790	19.3
1791	16.9
1792	16.9
1793	17.5
1794	19.2
1795	17.8
1796	18.3
1797	16.7
1798	12.1
1799	12.3
1800	14.6
1801	15.4
1802	18.8
1803	18.1
1804	17.2
1805	16.5
1806	16.3
1807	16.4
1808	16.1
1809	17.6
1810	17.4
1811	18.2
1812	18.8
1813	20.1
1814	17.9
1815	17.3
1816	19.5
1817	20.2
1818	20.6
1819	20.4
1820	23.6
1821	23.6
1822	24.6
1823	24.5
1824	24.7
1825	23.8
1826	24.6
1827	27.7
1828	27.9
1829	24.1
1830	22.2
1831	22.8
1832	25.6
1833	23.3
1834	22.9
1835	23.8
1836	23.8
1837	23.5
1838	24.2
1839	25.6
1840	25.7
1841	27.0
1842	27.8
1843	28.9
1844	29.4
1845	27.2
1846	26.4
1847	25.9
1848	28.3
1849	29.4
1850	30.2
1851	30.1
1852	28.3
1853	29.1
1854	26.5
1855	26.9
1856	29.9
1857	29.9
1858	31.1
1859	32.4
1860	31.8
1861	30.6
1862	32.1
1863	32.2
1864	33.8
1865	32.7
1866	30.5
1867	32.5
1868	31.9
1869	31.7
1870	30.8
1871	33.5
1872	32.0
1873	33.6
1874	32.4
1875	33.9
1876	34.7
1877	35.6
1878	35.3
1879	34.8
1880	37.1
1881	36.3
1882	35.1
1883	35.7
1884	35.6
1885	35.0
1886	33.9
1887	32.8
1888	33.1
1889	32.9
1890	33.9
1891	34.8
1892	34.8
1893	34.7
1894	35.8
1895	36.4
1896	36.8
1897	38.7
1898	37.7
1899	38.4
1900	37.3
1901	36.9
1902	37.8
1903	37.7
1904	38.8
1905	38.2
1906	37.9
1907	38.3
1908	38.2
1909	39.3
1910	39.4
1911	39.1
1912	38.8
1913	36.8
1914	31.1
1915	27.5
1916	28.3
1917	26.2
1918	30.1
1919	32.7
1920	34.1
1921	34.7
1922	33.2
1923	31.9
1924	33.2
1925	34.6
1926	34.3
1927	36.2
1928	34.5
1929	36.3
1930	34.7
1931	35.8
1932	35.6
1933	33.1
1934	32.8
1935	31.4
1936	30.3
1937	28.6
1938	31.9
1939	32.3
1940	32.0
1941	31.6
1942	32.1
1943	26.7
1944	30.7
1945	31.2
1946	32.2
1947	29.4
1948	29.7
1949	30.7
1950	29.3
1951	28.1
1952	28.1
1953	28.6
1954	30.4
1955	31.3
1956	31.3
1957	29.5
1958	28.6
1959	26.1
1960	27.4
1961	28.5
1962	29.0
1963	27.6
1964	26.6
1965	27.2
1966	28.1
1967	29.8
1968	30.7
1969	29.7
1970	29.6
1971	29.7
1972	29.9
1973	30.7
1974	29.9
1975	27.9
1976	27.1
1977	28.8
1978	28.4
1979	28.4
1980	29.9
1981	28.1
1982	29.2
1983	29.4
1984	26.4
1985	25.7
1986	25.4
1987	28.2
1988	30.1
1989	31.1
1990	27.2
1991	24.3
1992	27.4
1993	28.6
1994	28.1
1995	26.4
1996	25.1
1997	27.8
1998	28.8
1999	28.7
2000	28.7
2001	28.2
2002	30.2
2003	30.0
2004	29.8
2005	28.3
2006	29.3
2007	29.1
2008	29.8
2009	30.4
2010	29.8
2011	29.9
2012	29.6
2013	30.4
2014	30.2
2015	30.7
2016	30.3
2017	30.5
2018	30.1
2019	30.6
2020	30.3
2021	29.7
2022	29.1
2023	28.9
2024	28.7
2025	30.4
2026	29.3
2027	27.9
2028	28.3
2029	27.4
2030	25.6
2031	25.9
2032	26.8
2033	24.4
2034	25.3
2035	25.7
2036	27.9
2037	25.7
2038	25.8
2039	23.6
2040	22.1
2041	20.3
2042	22.4
2043	22.6
2044	23.3
2045	21.9
2046	23.1
2047	23.4
2048	20.9
2049	21.4
2050	20.7
2051	21.1
2052	21.3
2053	20.8
2054	20.6
2055	21.1
2056	21.8
2057	22.4
2058	21.6
2059	20.7
2060	21.2
2061	20.3
2062	20.3
2063	18.7
2064	19.9
2065	20.0
2066	19.6
2067	19.0
2068	18.3
2069	18.3
2070	18.8
2071	17.3
2072	17.8
2073	16.2
2074	17.6
2075	18.2
2076	18.3
2077	18.8
2078	16.4
2079	13.2
2080	14.0
